REPO_PATH: code_lists/medications/antiplatelet medications/antiplatelet_dmd.csv
SITE_URL: https://exeter-diabetes.github.io/sde-sw-framework/code_lists/medications/antiplatelet medications/antiplatelet_dmd.csv/
GITHUB_URL: https://github.com/Exeter-Diabetes/sde-sw-framework/blob/dev/code_lists/medications/antiplatelet medications/antiplatelet_dmd.csv
FILE_NAME: antiplatelet_dmd.csv

CONTENT_START
dmd_code,term
17785811000001101,Aspirin 75mg dispersible tablets (Phoenix Healthcare Distribution Ltd) 28 tablet (product)
17785911000001106,Aspirin 75mg dispersible tablets (Phoenix Healthcare Distribution Ltd) 100 tablet (product)
17786011000001103,Aspirin 75mg dispersible tablets (Phoenix Healthcare Distribution Ltd) 1000 tablet (product)
17786111000001102,Aspirin 75mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd) (product)
17786311000001100,Aspirin 75mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd) 28 tablet (product)
17786511000001106,Aspirin 75mg gastro-resistant tablets (Phoenix Healthcare Distribution Ltd) 56 tablet (product)
17861911000001109,Clopidogrel 75mg tablets (Phoenix Healthcare Distribution Ltd) (product)
17862111000001101,Clopidogrel 75mg tablets (Phoenix Healthcare Distribution Ltd) 28 tablet (product)
17862511000001105,Clopidogrel 75mg tablets (Phoenix Healthcare Distribution Ltd) 30 tablet (product)
17879711000001102,Aspirin 75mg tablets (A A H Pharmaceuticals Ltd) (product)
17879811000001105,Aspirin 75mg tablets (A A H Pharmaceuticals Ltd) 28 tablet (product)
17884611000001104,Pletal 100mg tablets (Sigma Pharmaceuticals Plc) (product)
17884711000001108,Pletal 100mg tablets (Sigma Pharmaceuticals Plc) 56 tablet (product)
17892911000001100,Dipyridamole 25mg tablets (Phoenix Healthcare Distribution Ltd) (product)
17893011000001108,Dipyridamole 25mg tablets (Phoenix Healthcare Distribution Ltd) 84 tablet (product)
17893111000001109,Dipyridamole 100mg tablets (Phoenix Healthcare Distribution Ltd) (product)
17893211000001103,Dipyridamole 100mg tablets (Phoenix Healthcare Distribution Ltd) 84 tablet (product)
17957511000001105,Pletal 100mg tablets (Waymade Healthcare Plc) (product)
17957611000001109,Pletal 100mg tablets (Waymade Healthcare Plc) 56 tablet (product)
17968711000001106,Dipyridamole 100mg tablets (Almus Pharmaceuticals Ltd) (product)
17969011000001104,Dipyridamole 100mg tablets (Almus Pharmaceuticals Ltd) 84 tablet (product)
18045011000001105,Clopidogrel 75mg tablets (Aspire Pharma Ltd) (product)
18045111000001106,Clopidogrel 75mg tablets (Aspire Pharma Ltd) 28 tablet 2 x 14 tablets (product)
18063411000001105,Plavix 75mg tablets (Lexon (UK) Ltd) (product)
18063511000001109,Plavix 75mg tablets (Lexon (UK) Ltd) 28 tablet (product)
18065511000001108,Pletal 100mg tablets (Lexon (UK) Ltd) (product)
18065611000001107,Pletal 100mg tablets (Lexon (UK) Ltd) 56 tablet (product)
18082911000001106,Aspirin 75mg tablets (Phoenix Healthcare Distribution Ltd) (product)
18083011000001103,Aspirin 75mg tablets (Phoenix Healthcare Distribution Ltd) 28 tablet (product)
18161511000001103,Ticagrelor (substance)
18204911000001105,Pletal 100mg tablets (Mawdsley-Brooks & Company Ltd) (product)
18205111000001106,Pletal 100mg tablets (Mawdsley-Brooks & Company Ltd) 56 tablet (product)
18221811000001107,Clopidogrel 75mg tablets (Necessity Supplies Ltd) (product)
18221911000001102,Clopidogrel 75mg tablets (Necessity Supplies Ltd) 28 tablet (product)
18274711000001102,Aspirin 75mg dispersible tablets (A A H Pharmaceuticals Ltd) 32 tablet (product)
18290211000001107,Ticagrelor 90mg tablets 56 tablet (product)
18290311000001104,Brilique 90mg tablets (AstraZeneca UK Ltd) (product)
18290411000001106,Brilique 90mg tablets (AstraZeneca UK Ltd) 56 tablet 4 x 14 tablets (product)
18291611000001104,Ticagrelor 90mg tablets (product)
18295111000001109,Pletal 100mg tablets (Stephar (U.K.) Ltd) (product)
18295311000001106,Pletal 100mg tablets (Stephar (U.K.) Ltd) 56 tablet (product)
18309511000001108,Ticagrelor (product)
18474811000001106,Clopidogrel 75mg tablets (Dr Reddy's Laboratories (UK) Ltd) (product)
18474911000001101,Clopidogrel 75mg tablets (Dr Reddy's Laboratories (UK) Ltd) 28 tablet 2 x 14 tablets (product)
18475011000001101,Clopidogrel 75mg tablets (Dr Reddy's Laboratories (UK) Ltd) 30 tablet (product)
18548711000001103,Clopidogrel 75mg tablets (Wockhardt UK Ltd) (product)
18548811000001106,Clopidogrel 75mg tablets (Wockhardt UK Ltd) 28 tablet 2 x 14 tablets (product)
18567911000001109,Clopidogrel 75mg tablets (Wockhardt UK Ltd) 30 tablet 3 x 10 tablets (product)
18605911000001107,Pletal 100mg tablets (Doncaster Pharmaceuticals Ltd) (product)
18606011000001104,Pletal 100mg tablets (Doncaster Pharmaceuticals Ltd) 56 tablet (product)
18720411000001107,Clopidogrel 75mg tablets (Sigma Pharmaceuticals Plc) (product)
18720611000001105,Clopidogrel 75mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
18739711000001105,Clopidogrel 1mg/ml oral suspension 1 ml (product)
18739811000001102,Clopidogrel 1mg/ml oral suspension (Special Order) (product)
18739911000001107,Clopidogrel 1mg/ml oral suspension (Special Order) 1 ml (product)
18747911000001101,Clopidogrel (as clopidogrel hydrogen sulfate) 1 mg/ml oral suspension
18876011000001101,Asasantin Retard capsules (Mawdsley-Brooks & Company Ltd) (product)
18876111000001100,Asasantin Retard capsules (Mawdsley-Brooks & Company Ltd) 60 capsule (product)
18877511000001106,Persantin Retard 200mg capsules (Mawdsley-Brooks & Company Ltd) (product)
18877611000001105,Persantin Retard 200mg capsules (Mawdsley-Brooks & Company Ltd) 60 capsule (product)
19429611000001108,Aspirin 75mg dispersible tablets (Wockhardt UK Ltd) (product)
19429711000001104,Aspirin 75mg dispersible tablets (Wockhardt UK Ltd) 28 tablet 2 x 14 tablets (product)
19527211000001106,Efient 10mg tablets (Waymade Healthcare Plc) (product)
19527311000001103,Efient 10mg tablets (Waymade Healthcare Plc) 28 tablet (product)
1957701000001100,Caprin 324mg e/c tablet
19598311000001105,Dipyridamole 100mg/5ml oral suspension 150 ml (product)
19598511000001104,Dipyridamole 100mg/5ml oral suspension (Drug Tariff Special Order) 150 ml (product)
1994611000001108,Plavix 75mg tablets (Sanofi-Synthelabo Ltd) 28 tablet (product)
200101000001109,Caprin 300mg e/c tablet
20065511000001109,Clopidogrel 75mg tablets (Aspire Pharma Ltd) 30 tablet 2 x 15 tablets (product)
203211000001105,Dipyridamole 25mg tablets (Accord Healthcare Ltd)
20463011000001107,Dipyridamole 25mg/5ml oral suspension 100 ml (product)
20463111000001108,Dipyridamole 25mg/5ml oral suspension (Special Order) 100 ml (product)
20536811000001105,Boots Aspirin 75mg gastro-resistant tablets (The Boots Company Plc) (product)
20536911000001100,Boots Aspirin 75mg gastro-resistant tablets (The Boots Company Plc) 56 tablet (product)
21109511000001106,Aspirin 100 mg oral capsule 1 capsule capsule
21109611000001105,Aspirin 100mg capsules 1 capsule (product)
21109711000001101,Aspirin 100mg capsules 50 capsule (product)
21109811000001109,Aspirin 100mg capsules (Special Order) (product)
21109911000001104,Aspirin 100mg capsules (Special Order) 1 capsule (product)
21110011000001109,Aspirin 100mg capsules (Special Order) 50 capsule (product)
21278911000001100,Prasugrel 10mg tablets 30 tablet (product)
21279011000001109,Efient 10mg tablets (Waymade Healthcare Plc) 30 tablet (product)
21643011000001107,Clopidogrel 75mg tablets (Almus Pharmaceuticals Ltd) (product)
21643111000001108,Clopidogrel 75mg tablets (Almus Pharmaceuticals Ltd) 28 tablet (product)
21776611000001101,Aspirin 75mg dispersible tablets (Waymade Healthcare Plc) (product)
21776711000001105,Aspirin 75mg dispersible tablets (Waymade Healthcare Plc) 28 tablet (product)
21776811000001102,Aspirin 75mg dispersible tablets (Waymade Healthcare Plc) 100 tablet (product)
21776911000001107,Aspirin 75mg dispersible tablets (Waymade Healthcare Plc) 1000 tablet (product)
21777311000001109,Aspirin 75mg tablets (Waymade Healthcare Plc) (product)
21777411000001102,Aspirin 75mg tablets (Waymade Healthcare Plc) 28 tablet (product)
21777711000001108,Aspirin 75mg gastro-resistant tablets (Waymade Healthcare Plc) (product)
21777811000001100,Aspirin 75mg gastro-resistant tablets (Waymade Healthcare Plc) 28 tablet (product)
21778111000001108,Aspirin 75mg gastro-resistant tablets (Waymade Healthcare Plc) 56 tablet (product)
21901000001104,Aspirin 100mg m/r tablet
21931011000001109,Dipyridamole 25mg tablets (Waymade Healthcare Plc) (product)
21931111000001105,Dipyridamole 25mg tablets (Waymade Healthcare Plc) 84 tablet (product)
21931211000001104,Dipyridamole 100mg tablets (Waymade Healthcare Plc) (product)
21931311000001107,Dipyridamole 100mg tablets (Waymade Healthcare Plc) 84 tablet (product)
21936211000001107,Clopidogrel 75mg tablets (Waymade Healthcare Plc) (product)
21936911000001103,Clopidogrel 75mg tablets (Waymade Healthcare Plc) 28 tablet (product)
21937011000001104,Clopidogrel 75mg tablets (Waymade Healthcare Plc) 30 tablet (product)
220201000001107,Aspirin+methocarbamol 325mg/400mg tablet
22244111000001109,Clopidogrel 75mg/5ml oral solution 1 ml (product)
22244211000001103,Clopidogrel 75mg/5ml oral solution 150 ml (product)
22244311000001106,Clopidogrel 75mg/5ml oral solution (Drug Tariff Special Order) (product)
22244411000001104,Clopidogrel 75mg/5ml oral solution (Drug Tariff Special Order) 150 ml (product)
22244511000001100,Clopidogrel 75mg/5ml oral solution (Drug Tariff Special Order) 1 ml (product)
22244611000001101,Clopidogrel 75mg/5ml oral suspension 100 ml (product)
22244711000001105,Clopidogrel 75mg/5ml oral suspension (Drug Tariff Special Order) 100 ml (product)
22334711000001100,Clopidogrel 4mg oral powder sachets 1 sachet (product)
22334911000001103,Clopidogrel 4mg oral powder sachets (Special Order) (product)
22335411000001107,Clopidogrel 4mg oral powder sachets (Special Order) 1 sachet (product)
22342711000001109,Clopidogrel (as clopidogrel hydrogen sulfate) 4 mg oral powder 1 sachet sachet
22392411000001108,Dipyridamole 50mg/5ml oral suspension sugar free (Waymade Healthcare Plc) (product)
22392511000001107,Dipyridamole 50mg/5ml oral suspension sugar free (Waymade Healthcare Plc) 150 ml (product)
22402511000001104,Clopidogrel (as clopidogrel hydrogen sulfate) 15 mg/ml oral solution
22610611000001102,Aspirin 75mg dispersible tablets (Doncaster Pharmaceuticals Ltd) (product)
22610711000001106,Aspirin 75mg dispersible tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
22610811000001103,Aspirin 75mg dispersible tablets (Doncaster Pharmaceuticals Ltd) 100 tablet (product)
22610911000001108,Aspirin 75mg dispersible tablets (Doncaster Pharmaceuticals Ltd) 1000 tablet (product)
22611211000001105,Aspirin 75mg gastro-resistant tablets (Doncaster Pharmaceuticals Ltd) (product)
22611311000001102,Aspirin 75mg gastro-resistant tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
22611411000001109,Aspirin 75mg gastro-resistant tablets (Doncaster Pharmaceuticals Ltd) 56 tablet (product)
22611811000001106,Aspirin 75mg tablets (Doncaster Pharmaceuticals Ltd) (product)
22611911000001101,Aspirin 75mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
22700111000001103,Clopidogrel 75mg tablets (Zentiva Pharma UK Ltd)
22700211000001109,Clopidogrel 75mg tablets (Zentiva Pharma UK Ltd) 28 tablet 4 x 7 tablets
23241211000001108,Dipyridamole 200mg modified-release / Aspirin 25mg capsules 100 capsule (product)
23241211000001108,Dipyridamole 200mg modified-release / Aspirin 25mg capsules 100 capsule (product)
23241511000001106,Molita capsules (Dr Reddy's Laboratories (UK) Ltd) (product)
23241611000001105,Molita capsules (Dr Reddy's Laboratories (UK) Ltd) 100 capsule 2 x 50 capsules (product)
23610211000001109,Persantin Retard 200mg capsules (Consilient Health Ltd) (product)
23610311000001101,Persantin Retard 200mg capsules (Consilient Health Ltd) 60 capsule (product)
23613111000001105,Cilostazol 100mg tablets (Teva UK Ltd) (product)
23613211000001104,Cilostazol 100mg tablets (Teva UK Ltd) 56 tablet 2 x 28 tablets (product)
23640511000001102,Cilostazol 100mg tablets (A A H Pharmaceuticals Ltd) (product)
23640611000001103,Cilostazol 100mg tablets (A A H Pharmaceuticals Ltd) 56 tablet 2 x 28 tablets (product)
23642511000001101,Cilostazol 100mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
23642611000001102,Cilostazol 100mg tablets (Alliance Healthcare (Distribution) Ltd) 56 tablet (product)
23877611000001105,Dipyridamole 100mg tablets (Doncaster Pharmaceuticals Ltd) (product)
23877711000001101,Dipyridamole 100mg tablets (Doncaster Pharmaceuticals Ltd) 84 tablet (product)
23877911000001104,Dipyridamole 25mg tablets (Doncaster Pharmaceuticals Ltd) (product)
23878111000001101,Dipyridamole 25mg tablets (Doncaster Pharmaceuticals Ltd) 84 tablet (product)
23953911000001104,Clopidogrel 75mg tablets (Milpharm Ltd) (product)
23954011000001101,Clopidogrel 75mg tablets (Milpharm Ltd) 28 tablet 2 x 14 tablets (product)
23969411000001103,Dipyridamole 50mg/5ml oral suspension sugar free (DE Pharmaceuticals) (product)
23969511000001104,Dipyridamole 50mg/5ml oral suspension sugar free (DE Pharmaceuticals) 150 ml (product)
24108111000001101,Clopidogrel 75mg tablets (Sandoz Ltd) (product)
24108211000001107,Clopidogrel 75mg tablets (Sandoz Ltd) 28 tablet 2 x 14 tablets (product)
24433211000001107,Clopidogrel 1mg/ml oral suspension 100 ml (product)
24433311000001104,Clopidogrel 1mg/ml oral suspension (Drug Tariff Special Order) 100 ml (product)
24434111000001104,Dipyridamole 200mg/5ml oral suspension 100 ml (product)
24434211000001105,Dipyridamole 200mg/5ml oral suspension (Drug Tariff Special Order) 100 ml (product)
24435511000001109,Attia 200mg modified-release capsules (Dr Reddy's Laboratories (UK) Ltd) (product)
24435611000001108,Attia 200mg modified-release capsules (Dr Reddy's Laboratories (UK) Ltd) 60 capsule (product)
2451001000001107,postMI 75mg dispersible tablet
24538511000001105,Cilostazol 50mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
24538611000001109,Cilostazol 50mg tablets (Alliance Healthcare (Distribution) Ltd) 56 tablet (product)
24619611000001103,Dipyridamole 200mg modified-release capsules (A A H Pharmaceuticals Ltd) (product)
24619711000001107,Dipyridamole 200mg modified-release capsules (A A H Pharmaceuticals Ltd) 60 capsule (product)
24918111000001100,Cilostazol 50mg tablets (A A H Pharmaceuticals Ltd) (product)
24918211000001106,Cilostazol 50mg tablets (A A H Pharmaceuticals Ltd) 56 tablet (product)
2501001000001107,postMI 75mg e/c tablet
2570911000001106,Dipyridamole 50mg/5ml oral suspension sugar free (Rosemont Pharmaceuticals Ltd) 150 ml (product)
2571711000001101,Dipyridamole 50mg/5ml oral suspension sugar free (Unichem Plc) 150 ml (product)
2589801000001103,Angettes
2604301000001100,Caprin
26779011000001104,Ofcram PR 200mg capsules (Focus Pharmaceuticals Ltd) (product)
26779111000001103,Ofcram PR 200mg capsules (Focus Pharmaceuticals Ltd) 60 capsule (product)
2691101000001102,Persantin
269311000001103,Pyridantin 25mg tablets (Dr Reddy's Labs) (product)
2751101000001103,Caprin 75mg e/c tablet
2767111000001100,Persantin 10mg/2ml solution for injection ampoules (Boehringer Ingelheim Ltd) 5 ampoule 5 x 2ml ampoules (product)
27841311000001100,Clopidogrel 75mg tablets (Accord-UK Ltd)
27841411000001107,Clopidogrel 75mg tablets (Accord-UK Ltd) 30 tablet
27963111000001100,Dipyridamole 200mg modified-release / Aspirin 25mg capsules (A A H Pharmaceuticals Ltd) (product)
27963111000001100,Dipyridamole 200mg modified-release / Aspirin 25mg capsules (A A H Pharmaceuticals Ltd) (product)
27963211000001106,Dipyridamole 200mg modified-release / Aspirin 25mg capsules (A A H Pharmaceuticals Ltd) 100 capsule 2 x 50 capsules (product)
27963211000001106,Dipyridamole 200mg modified-release / Aspirin 25mg capsules (A A H Pharmaceuticals Ltd) 100 capsule 2 x 50 capsules (product)
280401000001104,Aspirin 75mg soluble tablet - product
281311000001104,Micropirin 75mg gastro-resistant tablets (Dexcel Pharma Ltd) (product)
281711000001100,Aspirin 75mg gastro-resistant tablets (Alpharma Limited) (product)
28357411000001105,Bisoprolol 5mg / Aspirin 75mg capsules 30 capsule (product)
28357711000001104,Bisoprolol 5mg / Aspirin 75mg capsules (Aspire Pharma Ltd) (product)
28357811000001107,Bisoprolol 5mg / Aspirin 75mg capsules (Aspire Pharma Ltd) 30 capsule 3 x 10 capsules (product)
28358111000001104,Bisoprolol 10mg / Aspirin 75mg capsules 30 capsule (product)
28358311000001102,Bisoprolol 10mg / Aspirin 75mg capsules (Aspire Pharma Ltd) (product)
28358511000001108,Bisoprolol 10mg / Aspirin 75mg capsules (Aspire Pharma Ltd) 30 capsule 3 x 10 capsules (product)
28359011000001105,Bisoprolol 10mg / Aspirin 100mg capsules 30 capsule (product)
28359411000001101,Bisoprolol 10mg / Aspirin 100mg capsules (Aspire Pharma Ltd) (product)
28359711000001107,Bisoprolol 10mg / Aspirin 100mg capsules (Aspire Pharma Ltd) 30 capsule 3 x 10 capsules (product)
28360211000001101,Bisoprolol 5mg / Aspirin 100mg capsules 30 capsule (product)
28360311000001109,Bisoprolol 5mg / Aspirin 100mg capsules (Aspire Pharma Ltd) (product)
28360411000001102,Bisoprolol 5mg / Aspirin 100mg capsules (Aspire Pharma Ltd) 30 capsule 3 x 10 capsules (product)
28365311000001102,Aspirin 100 mg and bisoprolol fumarate 10 mg oral capsule 1 capsule capsule
28365411000001109,Aspirin 75 mg and bisoprolol fumarate 10 mg oral capsule 1 capsule capsule
28365611000001107,Aspirin 100 mg and bisoprolol fumarate 5 mg oral capsule 1 capsule capsule
28365711000001103,Aspirin 75 mg and bisoprolol fumarate 5 mg oral capsule 1 capsule capsule
28407011000001103,Clopidogrel 5mg oral powder sachets 1 sachet (product)
28407211000001108,Clopidogrel 5mg oral powder sachets (Special Order) (product)
28407311000001100,Clopidogrel 5mg oral powder sachets (Special Order) 1 sachet (product)
28415011000001107,Clopidogrel (as clopidogrel hydrogen sulfate) 5 mg oral powder 1 sachet sachet
2863701000001105,Nu-Seals Cardio 75 e/c tablet
28981811000001104,Cilostazol 100mg tablets (Focus Pharmaceuticals Ltd) (product)
28982011000001102,Cilostazol 100mg tablets (Focus Pharmaceuticals Ltd) 56 tablet 4 x 14 tablets (product)
2921401000001103,Dipyridamole 200mg m/r capsule - product
2921501000001104,Persantin Retard 200mg m/r capsule
2921601000001100,Persantin Retard
295211000001106,Aspirin 75mg gastro-resistant tablets (Approved Prescription Services) (product)
29667511000001107,Clopidogrel 75mg tablets (Macleods Pharma UK Ltd) (product)
29667611000001106,Clopidogrel 75mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
29674811000001105,Dipyridamole 50mg/5ml oral suspension sugar free (Pinewood Healthcare) (product)
29674911000001100,Dipyridamole 50mg/5ml oral suspension sugar free (Pinewood Healthcare) 150 ml (product)
29770811000001105,Aspirin 75mg dispersible tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
29770911000001100,Aspirin 75mg dispersible tablets (Sigma Pharmaceuticals Plc) 1000 tablet (product)
29771211000001103,Aspirin 75mg gastro-resistant tablets (Sigma Pharmaceuticals Plc) (product)
29771311000001106,Aspirin 75mg gastro-resistant tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
29771411000001104,Aspirin 75mg gastro-resistant tablets (Sigma Pharmaceuticals Plc) 56 tablet (product)
29774911000001105,Aspirin 75mg tablets (Sigma Pharmaceuticals Plc) (product)
29775011000001105,Aspirin 75mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
29787711000001105,Cilostazol 100mg tablets (Sigma Pharmaceuticals Plc) (product)
29787811000001102,Cilostazol 100mg tablets (Sigma Pharmaceuticals Plc) 56 tablet (product)
29787911000001107,Cilostazol 50mg tablets (Sigma Pharmaceuticals Plc) (product)
29788011000001109,Cilostazol 50mg tablets (Sigma Pharmaceuticals Plc) 56 tablet (product)
29829411000001101,Dipyridamole 100mg tablets (Sigma Pharmaceuticals Plc) (product)
29829611000001103,Dipyridamole 100mg tablets (Sigma Pharmaceuticals Plc) 84 tablet (product)
29830011000001104,Dipyridamole 25mg tablets (Sigma Pharmaceuticals Plc) (product)
29830211000001109,Dipyridamole 25mg tablets (Sigma Pharmaceuticals Plc) 84 tablet (product)
29980211000001109,Brilique 90mg tablets (Lexon (UK) Ltd) (product)
29980311000001101,Brilique 90mg tablets (Lexon (UK) Ltd) 56 tablet (product)
29996011000001100,Aspirin 75mg dispersible tablets (Mawdsley-Brooks & Company Ltd) (product)
29996111000001104,Aspirin 75mg dispersible tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
29996211000001105,Aspirin 75mg dispersible tablets (Mawdsley-Brooks & Company Ltd) 100 tablet (product)
29996311000001102,Aspirin 75mg dispersible tablets (Mawdsley-Brooks & Company Ltd) 1000 tablet (product)
29996711000001103,Aspirin 75mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd) (product)
29996811000001106,Aspirin 75mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
29996911000001101,Aspirin 75mg gastro-resistant tablets (Mawdsley-Brooks & Company Ltd) 56 tablet (product)
3000301000001105,Enprin 75mg e/c tablet
3000401000001102,Enprin
30014111000001102,Cilostazol 100mg tablets (Mawdsley-Brooks & Company Ltd) (product)
30014211000001108,Cilostazol 100mg tablets (Mawdsley-Brooks & Company Ltd) 56 tablet (product)
30015311000001101,Clopidogrel 75mg tablets (Mawdsley-Brooks & Company Ltd) (product)
30015411000001108,Clopidogrel 75mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet (product)
30023311000001109,Dipyridamole 200mg modified-release / Aspirin 25mg capsules (Mawdsley-Brooks & Company Ltd) (product)
30023311000001109,Dipyridamole 200mg modified-release / Aspirin 25mg capsules (Mawdsley-Brooks & Company Ltd) (product)
30023411000001102,Dipyridamole 200mg modified-release / Aspirin 25mg capsules (Mawdsley-Brooks & Company Ltd) 100 capsule 2 x 50 capsules (product)
30023411000001102,Dipyridamole 200mg modified-release / Aspirin 25mg capsules (Mawdsley-Brooks & Company Ltd) 100 capsule 2 x 50 capsules (product)
30030111000001102,Cilostazol 100mg tablets (DE Pharmaceuticals) (product)
30030211000001108,Cilostazol 100mg tablets (DE Pharmaceuticals) 56 tablet (product)
30043011000001109,Brilique 90mg tablets (Waymade Healthcare Plc) (product)
30043311000001107,Brilique 90mg tablets (Waymade Healthcare Plc) 56 tablet (product)
30051211000001101,Dipyridamole 200mg modified-release / Aspirin 25mg capsules (DE Pharmaceuticals) (product)
30051211000001101,Dipyridamole 200mg modified-release / Aspirin 25mg capsules (DE Pharmaceuticals) (product)
30051311000001109,Dipyridamole 200mg modified-release / Aspirin 25mg capsules (DE Pharmaceuticals) 100 capsule 2 x 50 capsules (product)
30051311000001109,Dipyridamole 200mg modified-release / Aspirin 25mg capsules (DE Pharmaceuticals) 100 capsule 2 x 50 capsules (product)
30051411000001102,Dipyridamole 200mg modified-release capsules (DE Pharmaceuticals) (product)
30051511000001103,Dipyridamole 200mg modified-release capsules (DE Pharmaceuticals) 60 capsule (product)
30138011000001107,Clopidogrel 75mg tablets (DE Pharmaceuticals) (product)
30138111000001108,Clopidogrel 75mg tablets (DE Pharmaceuticals) 28 tablet (product)
30138211000001102,Clopidogrel 75mg tablets (DE Pharmaceuticals) 30 tablet (product)
30270411000001102,Efient 5mg tablets (Waymade Healthcare Plc) (product)
30270511000001103,Efient 5mg tablets (Waymade Healthcare Plc) 28 tablet (product)
307211000001105,Aspirin 75mg gastro-resistant tablets (Unichem Plc) (product)
30784211000001108,Clopidogrel 75mg tablets (Accord-UK Ltd) 28 tablet
30791511000001105,Aspirin 25mg capsules 1 capsule (product)
30791611000001109,Aspirin 25mg capsules (Special Order) (product)
30791711000001100,Aspirin 25mg capsules (Special Order) 1 capsule (product)
30798211000001103,Aspirin 25 mg oral capsule 1 capsule capsule
30874711000001108,Clopidogrel 6mg oral powder sachets 1 sachet (product)
30874811000001100,Clopidogrel 6mg oral powder sachets (Special Order) (product)
30874911000001105,Clopidogrel 6mg oral powder sachets (Special Order) 1 sachet (product)
30919611000001101,Clopidogrel (as clopidogrel hydrogen sulfate) 6 mg oral powder 1 sachet sachet
31135711000001109,Clopidogrel 3.5mg oral powder sachets 1 sachet (product)
31135811000001101,Clopidogrel 3.5mg oral powder sachets (Special Order) (product)
31135911000001106,Clopidogrel 3.5mg oral powder sachets (Special Order) 1 sachet (product)
31140711000001100,Clopidogrel (as clopidogrel hydrogen sulfate) 3.5 mg oral powder 1 sachet sachet
31501000001105,Persantin 25mg tablet
319357003,Aspirin + Isosorbide mononitrate
319360005,Aspirin 150mg / Isosorbide mononitrate 60mg modified-release tablets
319361009,Aspirin 75mg / Isosorbide mononitrate 60mg modified-release tablets
31939811000001101,Dipyridamole 200mg/5ml oral suspension sugar free 150 ml (product)
31940111000001104,Dipyridamole 200mg/5ml oral suspension sugar free (Syri Ltd) (product)
31940811000001106,Dipyridamole 200mg/5ml oral suspension sugar free (Syri Ltd) 150 ml
31948811000001109,Dipyridamole 40 mg/ml oral suspension 5 ml spoonful sugar free
319758005,Dipyridamole 25mg tablets
319759002,Dipyridamole 100mg tablets
319766001,Dipyridamole 200mg modified-release capsules
319769008,Dipyridamole 10mg/2ml solution for injection ampoules
319773006,Aspirin 75mg dispersible tablets sugar free (Aspar Pharmaceuticals Ltd)
319775004,Aspirin 75mg tablets
319781007,Aspirin 75mg gastro-resistant tablets
319796006,Dipyridamole + Aspirin
319796006,Dipyridamole + Aspirin
319797002,Dipyridamole 200mg modified-release / Aspirin 25mg capsules
319797002,Dipyridamole 200mg modified-release / Aspirin 25mg capsules
319799004,Clopidogrel 75mg tablets
32338111000001106,Clopidogrel 6mg/ml oral suspension 1 ml (product)
32338411000001101,Clopidogrel 6mg/ml oral suspension (Special Order) (product)
32338511000001102,Clopidogrel 6mg/ml oral suspension (Special Order) 1 ml (product)
32392111000001102,Clopidogrel (as clopidogrel hydrogen sulfate) 6 mg/ml oral suspension
32394411000001100,Aspirin 75mg tablets (Kent Pharma (UK) Ltd)
32394511000001101,Aspirin 75mg tablets (Kent Pharma (UK) Ltd) 28 tablet
32398611000001107,Clopidogrel 75mg tablets (Kent Pharma (UK) Ltd)
32398711000001103,Clopidogrel 75mg tablets (Kent Pharma (UK) Ltd) 28 tablet
32398811000001106,Clopidogrel 75mg tablets (Kent Pharma (UK) Ltd) 30 tablet
32419011000001102,Dipyridamole 200mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) (product)
32419111000001101,Dipyridamole 200mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) 150 ml (product)
32447311000001100,Ticagrelor 60mg tablets 56 tablet (product)
32447511000001106,Brilique 60mg tablets (AstraZeneca UK Ltd) (product)
32447711000001101,Brilique 60mg tablets (AstraZeneca UK Ltd) 56 tablet 4 x 14 tablets (product)
32472211000001106,Ticagrelor 60 mg oral tablet 1 tablet tablet
32502011000001103,Dipyridamole 200mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) (product)
32502111000001102,Dipyridamole 200mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) 150 ml (product)
3270101000001107,Nu-Seals Cardio 75
3291211000001103,Dipyridamole 200mg modified-release / Aspirin 25mg capsules 60 capsule (product)
3291211000001103,Dipyridamole 200mg modified-release / Aspirin 25mg capsules 60 capsule (product)
3292511000001108,Asasantin Retard capsules (Boehringer Ingelheim Ltd) (product)
3293611000001102,Asasantin Retard capsules (Boehringer Ingelheim Ltd) 60 capsule (product)
