REPO_PATH: code_lists/medications/blood pressure lowering/arb_dmd.csv
SITE_URL: https://exeter-diabetes.github.io/sde-sw-framework/code_lists/medications/blood pressure lowering/arb_dmd.csv/
GITHUB_URL: https://github.com/Exeter-Diabetes/sde-sw-framework/blob/dev/code_lists/medications/blood pressure lowering/arb_dmd.csv
FILE_NAME: arb_dmd.csv

CONTENT_START
dmd_code,term
18825411000001102,Irbesartan 20mg oral powder sachets (Special Order) 1 sachet (product)
18825211000001101,Irbesartan 20mg oral powder sachets 1 sachet (product)
19281511000001102,Irbesartan 30 mg oral powder 1 sachet sachet
8580811000001101,Irbesartan 30 mg/ml oral suspension
15914211000001105,Irbesartan 300 mg oral powder 1 sachet sachet
134460003,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets
42375411000001108,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets
23479111000001103,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd) (product)
23479211000001109,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd) 28 tablet
23472611000001104,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Accord Healthcare Ltd)
23472711000001108,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Accord Healthcare Ltd) 28 tablet 2 x 14 tablets
23481111000001109,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
23481211000001103,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet 2 x 14 tablets (product)
40684711000001109,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd)
40684811000001101,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets
42225911000001106,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Brown & Burk UK Ltd)
42226011000001103,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Brown & Burk UK Ltd) 28 tablet 4 x 7 tablets
37422711000001102,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals)
37422811000001105,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals) 28 tablet
26764611000001101,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Lupin (Europe) Ltd) (product)
26764711000001105,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Lupin (Europe) Ltd) 28 tablet (product)
29672811000001104,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Macleods Pharma UK Ltd) (product)
29672911000001109,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
30215611000001100,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd) (product)
30215711000001109,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
39003511000001106,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Medihealth (Northern) Ltd)
39003611000001105,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Medihealth (Northern) Ltd) 28 tablet
23954311000001103,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Milpharm Ltd) (product)
23954411000001105,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Milpharm Ltd) 28 tablet 2 x 14 tablets (product)
29880911000001108,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc) (product)
29886811000001101,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
23310211000001101,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd) (product)
23310311000001109,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd) 28 tablet 2 x 14 tablets (product)
33600711000001104,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Viatris UK Healthcare Ltd)
33600811000001107,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Viatris UK Healthcare Ltd) 28 tablet
1290411000001103,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets 28 tablet (product)
23479511000001107,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (A A H Pharmaceuticals Ltd) (product)
23479711000001102,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (A A H Pharmaceuticals Ltd) 28 tablet (product)
23472811000001100,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Accord Healthcare Ltd)
23472911000001105,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Accord Healthcare Ltd) 28 tablet 2 x 14 tablets
23481311000001106,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
23481411000001104,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet 2 x 14 tablets (product)
40684911000001106,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Bristol Laboratories Ltd)
40685011000001106,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets
42226111000001102,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Brown & Burk UK Ltd)
42226211000001108,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Brown & Burk UK Ltd) 28 tablet 4 x 7 tablets
37422911000001100,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (DE Pharmaceuticals)
37423011000001108,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (DE Pharmaceuticals) 28 tablet
26764811000001102,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Lupin (Europe) Ltd) (product)
26764911000001107,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Lupin (Europe) Ltd) 28 tablet (product)
29673011000001101,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Macleods Pharma UK Ltd) (product)
29673111000001100,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
30215811000001101,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Mawdsley-Brooks & Company Ltd) (product)
30215911000001106,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
39003311000001100,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Medihealth (Northern) Ltd)
39003411000001107,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Medihealth (Northern) Ltd) 28 tablet
23954511000001109,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Milpharm Ltd) (product)
23954611000001108,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Milpharm Ltd) 28 tablet 2 x 14 tablets (product)
29881011000001100,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Sigma Pharmaceuticals Plc) (product)
29881111000001104,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
23310411000001102,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Teva UK Ltd) (product)
23310511000001103,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Teva UK Ltd) 28 tablet 2 x 14 tablets (product)
33600911000001102,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Viatris UK Healthcare Ltd)
33601011000001105,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Viatris UK Healthcare Ltd) 28 tablet
10968511000001107,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets 28 tablet (product)
15883011000001105,Irbesartan 300mg oral powder sachets (Special Order) (product)
15883111000001106,Irbesartan 300mg oral powder sachets (Special Order) 1 sachet (product)
15882911000001102,Irbesartan 300mg oral powder sachets 1 sachet (product)
3036701000001102,Irbesartan 300mg tablet - product
318970006,Irbesartan 300mg tablets
42375511000001107,Irbesartan 300mg tablets
21100511000001103,Irbesartan 300mg tablets (A A H Pharmaceuticals Ltd) (product)
21100611000001104,Irbesartan 300mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
21285511000001106,Irbesartan 300mg tablets (Accord-UK Ltd)
21285611000001105,Irbesartan 300mg tablets (Accord-UK Ltd) 28 tablet 2 x 14 tablets
21219411000001107,Irbesartan 300mg tablets (Actavis UK Ltd) (product)
21219511000001106,Irbesartan 300mg tablets (Actavis UK Ltd) 28 tablet 2 x 14 tablets (product)
21123811000001104,Irbesartan 300mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
21124111000001108,Irbesartan 300mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet 4 x 7 tablets (product)
41206411000001100,Irbesartan 300mg tablets (Amarox Ltd)
41206511000001101,Irbesartan 300mg tablets (Amarox Ltd) 28 tablet 2 x 14 tablets
22337111000001106,Irbesartan 300mg tablets (Aptil Pharma Ltd) (product)
22337211000001100,Irbesartan 300mg tablets (Aptil Pharma Ltd) 28 tablet 2 x 14 tablets (product)
36599611000001102,Irbesartan 300mg tablets (Bristol Laboratories Ltd) (product)
36599711000001106,Irbesartan 300mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
42225411000001103,Irbesartan 300mg tablets (Brown & Burk UK Ltd)
42225611000001100,Irbesartan 300mg tablets (Brown & Burk UK Ltd) 28 tablet 4 x 7 tablets
39504611000001106,Irbesartan 300mg tablets (Crescent Pharma Ltd)
39504711000001102,Irbesartan 300mg tablets (Crescent Pharma Ltd) 28 tablet 2 x 14 tablets
24177711000001109,Irbesartan 300mg tablets (DE Pharmaceuticals) (product)
24177811000001101,Irbesartan 300mg tablets (DE Pharmaceuticals) 28 tablet (product)
21023811000001107,Irbesartan 300mg tablets (Dexcel-Pharma Ltd) (product)
21023911000001102,Irbesartan 300mg tablets (Dexcel-Pharma Ltd) 28 tablet 2 x 14 tablets (product)
13916811000001109,Irbesartan 300mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13916911000001104,Irbesartan 300mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
21624311000001109,Irbesartan 300mg tablets (Dr Reddy's Laboratories (UK) Ltd) (product)
21624411000001102,Irbesartan 300mg tablets (Dr Reddy's Laboratories (UK) Ltd) 28 tablet 2 x 14 tablets (product)
32409211000001109,Irbesartan 300mg tablets (Kent Pharma (UK) Ltd)
32409311000001101,Irbesartan 300mg tablets (Kent Pharma (UK) Ltd) 28 tablet
41492611000001104,Irbesartan 300mg tablets (Krka UK Ltd)
41492711000001108,Irbesartan 300mg tablets (Krka UK Ltd) 28 tablet 2 x 14 tablets
27611811000001108,Irbesartan 300mg tablets (Lupin (Europe) Ltd) (product)
27614111000001103,Irbesartan 300mg tablets (Lupin (Europe) Ltd) 28 tablet (product)
29672411000001101,Irbesartan 300mg tablets (Macleods Pharma UK Ltd) (product)
29672511000001102,Irbesartan 300mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
16532211000001103,Irbesartan 300mg tablets (Mawdsley-Brooks & Company Ltd) (product)
16532311000001106,Irbesartan 300mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
39001911000001100,Irbesartan 300mg tablets (Medihealth (Northern) Ltd)
39002011000001107,Irbesartan 300mg tablets (Medihealth (Northern) Ltd) 28 tablet
23957811000001103,Irbesartan 300mg tablets (Milpharm Ltd) (product)
23957911000001108,Irbesartan 300mg tablets (Milpharm Ltd) 28 tablet 2 x 14 tablets (product)
38623611000001108,Irbesartan 300mg tablets (Morningside Healthcare Ltd)
38623711000001104,Irbesartan 300mg tablets (Morningside Healthcare Ltd) 28 tablet 2 x 14 tablets
18269311000001106,Irbesartan 300mg tablets (Necessity Supplies Ltd) (product)
18269411000001104,Irbesartan 300mg tablets (Necessity Supplies Ltd) 28 tablet (product)
10505011000001101,Irbesartan 300mg tablets (PI) (Dowelhurst Ltd) (product)
10505111000001100,Irbesartan 300mg tablets (PI) (Dowelhurst Ltd) 28 tablet (product)
10545311000001108,Irbesartan 300mg tablets (PI) (Waymade Ltd) (product)
10545411000001101,Irbesartan 300mg tablets (PI) (Waymade Ltd) 28 tablet (product)
21993211000001106,Irbesartan 300mg tablets (Sandoz Ltd) (product)
21993311000001103,Irbesartan 300mg tablets (Sandoz Ltd) 28 tablet 2 x 14 tablets (product)
14261011000001108,Irbesartan 300mg tablets (Sigma Pharmaceuticals Plc) (product)
29880311000001107,Irbesartan 300mg tablets (Sigma Pharmaceuticals Plc) (product)
14261111000001109,Irbesartan 300mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
29886711000001109,Irbesartan 300mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
23666111000001104,Irbesartan 300mg tablets (Sovereign Medical Ltd) (product)
23666211000001105,Irbesartan 300mg tablets (Sovereign Medical Ltd) 28 tablet (product)
22946711000001102,Irbesartan 300mg tablets (Sun Pharma UK Ltd)
22946811000001105,Irbesartan 300mg tablets (Sun Pharma UK Ltd) 28 tablet 2 x 14 tablets
21113111000001103,Irbesartan 300mg tablets (Teva UK Ltd) (product)
21113211000001109,Irbesartan 300mg tablets (Teva UK Ltd) 28 tablet 4 x 7 tablets (product)
36848211000001102,Irbesartan 300mg tablets (Torrent Pharma (UK) Ltd) (product)
36848311000001105,Irbesartan 300mg tablets (Torrent Pharma (UK) Ltd) 28 tablet (product)
33597911000001106,Irbesartan 300mg tablets (Viatris UK Healthcare Ltd)
33598011000001108,Irbesartan 300mg tablets (Viatris UK Healthcare Ltd) 28 tablet
23597711000001105,Irbesartan 300mg tablets (Waymade Healthcare Plc) (product)
23597811000001102,Irbesartan 300mg tablets (Waymade Healthcare Plc) 28 tablet (product)
37266511000001104,Irbesartan 300mg tablets (Zentiva)
37266611000001100,Irbesartan 300mg tablets (Zentiva) 28 tablet 2 x 14 tablets
1080311000001103,Irbesartan 300mg tablets 28 tablet (product)
12609511000001107,Irbesartan 300mg/5ml oral suspension (Special Order) (product)
12609611000001106,Irbesartan 300mg/5ml oral suspension (Special Order) 1 ml (product)
12609411000001108,Irbesartan 300mg/5ml oral suspension 1 ml (product)
19278411000001102,Irbesartan 30mg oral powder sachets (Special Order) (product)
19278511000001103,Irbesartan 30mg oral powder sachets (Special Order) 1 sachet (product)
19278311000001109,Irbesartan 30mg oral powder sachets 1 sachet (product)
19481911000001105,Irbesartan 37.5 mg oral powder 1 sachet sachet
19480011000001102,Irbesartan 37.5mg oral powder sachets (Special Order) (product)
19480111000001101,Irbesartan 37.5mg oral powder sachets (Special Order) 1 sachet (product)
19479911000001103,Irbesartan 37.5mg oral powder sachets 1 sachet (product)
12639511000001103,Irbesartan 60 mg/ml oral suspension
3036501000001108,Irbesartan 75mg tablet - product
318968002,Irbesartan 75mg tablets
42375611000001106,Irbesartan 75mg tablets
21230511000001107,Irbesartan 75mg tablets (A A H Pharmaceuticals Ltd) (product)
21230611000001106,Irbesartan 75mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
21284211000001107,Irbesartan 75mg tablets (Accord-UK Ltd)
21284511000001105,Irbesartan 75mg tablets (Accord-UK Ltd) 28 tablet 2 x 14 tablets
21219011000001103,Irbesartan 75mg tablets (Actavis UK Ltd) (product)
21219111000001102,Irbesartan 75mg tablets (Actavis UK Ltd) 28 tablet 2 x 14 tablets (product)
21122811000001107,Irbesartan 75mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
21123011000001105,Irbesartan 75mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet 4 x 7 tablets (product)
41206811000001103,Irbesartan 75mg tablets (Amarox Ltd)
41207111000001108,Irbesartan 75mg tablets (Amarox Ltd) 28 tablet 2 x 14 tablets
22336711000001109,Irbesartan 75mg tablets (Aptil Pharma Ltd) (product)
22336811000001101,Irbesartan 75mg tablets (Aptil Pharma Ltd) 28 tablet 2 x 14 tablets (product)
21228311000001102,Irbesartan 75mg tablets (Arrow Generics Ltd) (product)
21228411000001109,Irbesartan 75mg tablets (Arrow Generics Ltd) 28 tablet 2 x 14 tablets (product)
36599211000001104,Irbesartan 75mg tablets (Bristol Laboratories Ltd) (product)
36599311000001107,Irbesartan 75mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
42225711000001109,Irbesartan 75mg tablets (Brown & Burk UK Ltd)
42225811000001101,Irbesartan 75mg tablets (Brown & Burk UK Ltd) 28 tablet 4 x 7 tablets
44453711000001104,Irbesartan 75mg tablets (Crescent Pharma Ltd) (product)
44453911000001102,Irbesartan 75mg tablets (Crescent Pharma Ltd) 28 tablet (product)
30057611000001108,Irbesartan 75mg tablets (DE Pharmaceuticals) (product)
30057711000001104,Irbesartan 75mg tablets (DE Pharmaceuticals) 28 tablet (product)
21014811000001103,Irbesartan 75mg tablets (Dexcel-Pharma Ltd) (product)
21014911000001108,Irbesartan 75mg tablets (Dexcel-Pharma Ltd) 28 tablet 2 x 14 tablets (product)
13916411000001107,Irbesartan 75mg tablets (Doncaster Pharmaceuticals Ltd) (product)
13916511000001106,Irbesartan 75mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
21623611000001102,Irbesartan 75mg tablets (Dr Reddy's Laboratories (UK) Ltd) (product)
21624011000001106,Irbesartan 75mg tablets (Dr Reddy's Laboratories (UK) Ltd) 28 tablet 2 x 14 tablets (product)
32408911000001108,Irbesartan 75mg tablets (Kent Pharma (UK) Ltd)
32409011000001104,Irbesartan 75mg tablets (Kent Pharma (UK) Ltd) 28 tablet
41492211000001101,Irbesartan 75mg tablets (Krka UK Ltd)
41492311000001109,Irbesartan 75mg tablets (Krka UK Ltd) 28 tablet 2 x 14 tablets
27587111000001102,Irbesartan 75mg tablets (Lupin (Europe) Ltd) (product)
27587311000001100,Irbesartan 75mg tablets (Lupin (Europe) Ltd) 28 tablet (product)
29672011000001105,Irbesartan 75mg tablets (Macleods Pharma UK Ltd) (product)
29672111000001106,Irbesartan 75mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
16531811000001106,Irbesartan 75mg tablets (Mawdsley-Brooks & Company Ltd) (product)
30254311000001104,Irbesartan 75mg tablets (Mawdsley-Brooks & Company Ltd) (product)
16531911000001101,Irbesartan 75mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
30254411000001106,Irbesartan 75mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
39002111000001108,Irbesartan 75mg tablets (Medihealth (Northern) Ltd)
39002211000001102,Irbesartan 75mg tablets (Medihealth (Northern) Ltd) 28 tablet
23957411000001100,Irbesartan 75mg tablets (Milpharm Ltd) (product)
23957511000001101,Irbesartan 75mg tablets (Milpharm Ltd) 28 tablet 2 x 14 tablets (product)
38923311000001104,Irbesartan 75mg tablets (Morningside Healthcare Ltd)
38923511000001105,Irbesartan 75mg tablets (Morningside Healthcare Ltd) 28 tablet 2 x 14 tablets
18269511000001100,Irbesartan 75mg tablets (Necessity Supplies Ltd) (product)
18269611000001101,Irbesartan 75mg tablets (Necessity Supplies Ltd) 28 tablet (product)
10504511000001108,Irbesartan 75mg tablets (PI) (Dowelhurst Ltd) (product)
10504711000001103,Irbesartan 75mg tablets (PI) (Dowelhurst Ltd) 28 tablet (product)
21992811000001104,Irbesartan 75mg tablets (Sandoz Ltd) (product)
21992911000001109,Irbesartan 75mg tablets (Sandoz Ltd) 28 tablet 2 x 14 tablets (product)
14261211000001103,Irbesartan 75mg tablets (Sigma Pharmaceuticals Plc) (product)
29880511000001101,Irbesartan 75mg tablets (Sigma Pharmaceuticals Plc) (product)
14261311000001106,Irbesartan 75mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
29880611000001102,Irbesartan 75mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
23665911000001108,Irbesartan 75mg tablets (Sovereign Medical Ltd) (product)
23666011000001100,Irbesartan 75mg tablets (Sovereign Medical Ltd) 28 tablet (product)
22945311000001106,Irbesartan 75mg tablets (Sun Pharma UK Ltd)
22945411000001104,Irbesartan 75mg tablets (Sun Pharma UK Ltd) 28 tablet 2 x 14 tablets (product)
21111211000001105,Irbesartan 75mg tablets (Teva UK Ltd) (product)
21111311000001102,Irbesartan 75mg tablets (Teva UK Ltd) 28 tablet 4 x 7 tablets (product)
36847611000001104,Irbesartan 75mg tablets (Torrent Pharma (UK) Ltd) (product)
36847711000001108,Irbesartan 75mg tablets (Torrent Pharma (UK) Ltd) 28 tablet (product)
33597511000001104,Irbesartan 75mg tablets (Viatris UK Healthcare Ltd)
33597611000001100,Irbesartan 75mg tablets (Viatris UK Healthcare Ltd) 28 tablet
23597211000001103,Irbesartan 75mg tablets (Waymade Healthcare Plc) (product)
23597311000001106,Irbesartan 75mg tablets (Waymade Healthcare Plc) 28 tablet (product)
11030611000001103,Irbesartan 75mg tablets (Waymade Ltd) (product)
11030711000001107,Irbesartan 75mg tablets (Waymade Ltd) 28 tablet (product)
37265611000001105,Irbesartan 75mg tablets (Zentiva)
37266011000001107,Irbesartan 75mg tablets (Zentiva) 28 tablet 2 x 14 tablets
979211000001102,Irbesartan 75mg tablets 28 tablet (product)
17491611000001106,Irbesartan 75mg tablets 30 tablet (product)
17605811000001109,Irbesartan 75mg tablets 84 tablet (product)
3850201000001106,Irbesartan+hydrochlorothiazide 150mg/12.5mg tablet - product
3850301000001102,Irbesartan+hydrochlorothiazide 300mg/12.5mg tablet - product
10113501000001104,LOSARTAN POTASSIUM 12.5mg tablets (product)
10381801000001106,LOSARTAN POTASSIUM 2.5mg/mL oral suspension
9752201000001107,LOSARTAN POTASSIUM+HYDROCHLOROTHIAZIDE 100mg/12.5mg tablets (product)
776577001,Losartan
96309000,Losartan
776230007,Losartan + Hydrochlorothiazide
18276311000001107,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd) (product)
18276411000001100,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd) 28 tablet
20947111000001109,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Accord Healthcare Ltd)
20947211000001103,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Accord Healthcare Ltd) 28 tablet 2 x 14 tablets
18277011000001107,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
18277111000001108,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet 2 x 14 tablets (product)
24371211000001103,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals) (product)
24371311000001106,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (DE Pharmaceuticals) 28 tablet (product)
35688611000001104,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Krka UK Ltd)
35688711000001108,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Krka UK Ltd) 28 tablet
30811111000001104,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd) (product)
30811211000001105,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
39031311000001106,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Medihealth (Northern) Ltd)
39031411000001104,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Medihealth (Northern) Ltd) 28 tablet
35850811000001103,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Medreich Plc) (product)
35850911000001108,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Medreich Plc) 28 tablet 2 x 14 tablets (product)
35167211000001104,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Milpharm Ltd) (product)
35167311000001107,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Milpharm Ltd) 28 tablet (product)
18618811000001108,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Phoenix Healthcare Distribution Ltd) (product)
18618911000001103,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Phoenix Healthcare Distribution Ltd) 28 tablet (product)
21992611000001103,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Sandoz Ltd) (product)
21992711000001107,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Sandoz Ltd) 28 tablet 2 x 14 tablets (product)
29898411000001103,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc) (product)
29898511000001104,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
19485511000001100,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd) (product)
19485611000001101,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd) 28 tablet 2 x 14 tablets (product)
33594611000001106,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Viatris UK Healthcare Ltd)
33594811000001105,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (Viatris UK Healthcare Ltd) 28 tablet
13094011000001103,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets 28 tablet (product)
395497004,Losartan 100mg / Hydrochlorothiazide 25mg tablets
42376611000001101,Losartan 100mg / Hydrochlorothiazide 25mg tablets
17015111000001108,Losartan 100mg / Hydrochlorothiazide 25mg tablets (A A H Pharmaceuticals Ltd) (product)
17015211000001102,Losartan 100mg / Hydrochlorothiazide 25mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets
18299211000001100,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Accord Healthcare Ltd)
18299311000001108,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Accord Healthcare Ltd) 28 tablet 2 x 14 tablets
17025511000001107,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
17025611000001106,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Alliance Healthcare (Distribution) Ltd) 28 tablet 2 x 14 tablets (product)
17660111000001109,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Arrow Generics Ltd) (product)
17660211000001103,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Arrow Generics Ltd) 28 tablet 4 x 7 tablets (product)
35484011000001104,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Crescent Pharma Ltd) (product)
35484311000001101,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Crescent Pharma Ltd) 28 tablet 2 x 14 tablets (product)
24371411000001104,Losartan 100mg / Hydrochlorothiazide 25mg tablets (DE Pharmaceuticals) (product)
24371511000001100,Losartan 100mg / Hydrochlorothiazide 25mg tablets (DE Pharmaceuticals) 28 tablet (product)
35688811000001100,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Krka UK Ltd)
35688911000001105,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Krka UK Ltd) 28 tablet
28070611000001106,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Lupin (Europe) Ltd) (product)
28071611000001101,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Lupin (Europe) Ltd) 28 tablet (product)
30826311000001104,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Mawdsley-Brooks & Company Ltd) (product)
30826411000001106,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
36500711000001101,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Medical Valley Invest AB)
36500811000001109,Losartan 100mg / Hydrochlorothiazide 25mg tablets (Medical Valley Invest AB) 28 tablet 2 x 14 tablets
