REPO_PATH: code_lists/medications/blood pressure lowering/acei_dmd.csv
SITE_URL: https://exeter-diabetes.github.io/sde-sw-framework/code_lists/medications/blood pressure lowering/acei_dmd.csv/
GITHUB_URL: https://github.com/Exeter-Diabetes/sde-sw-framework/blob/dev/code_lists/medications/blood pressure lowering/acei_dmd.csv
FILE_NAME: acei_dmd.csv

CONTENT_START
dmd_code,term
1440011000001101,Enalapril 10mg tablets (Approved Prescription Services) 28 tablet 4 x 7 tablets (product)
1440111000001100,Accupro 20mg tablets (Pfizer Ltd) 28 tablet 4 x 7 tablets (product)
1440211000001106,Enalapril 10mg tablets (Viatris UK Healthcare Ltd) 28 tablet 4 x 7 tablets
1440311000001103,Enalapril 10mg tablets (IVAX Pharmaceuticals UK Ltd) 28 tablet 4 x 7 tablets (product)
1440411000001105,Enalapril 10mg tablets (Kent Pharma (UK) Ltd) 28 tablet 4 x 7 tablets
1440511000001109,Enalapril 10mg tablets (Sandoz Ltd) 28 tablet 2 x 14 tablets (product)
1440611000001108,Accupro 40mg tablets (Pfizer Ltd) 28 tablet 4 x 7 tablets (product)
14406911000001102,Trandolapril 500microgram capsules (Accord Healthcare Ltd)
14407211000001108,Trandolapril 500microgram capsules (Accord Healthcare Ltd) 14 capsule 2 x 7 capsules
14407611000001105,Trandolapril 1mg capsules (Accord Healthcare Ltd)
14407911000001104,Trandolapril 1mg capsules (Accord Healthcare Ltd) 28 capsule 4 x 7 capsules
14408411000001106,Trandolapril 2mg capsules (Accord Healthcare Ltd)
14408611000001109,Trandolapril 2mg capsules (Accord Healthcare Ltd) 28 capsule 4 x 7 capsules
14409011000001107,Trandolapril 4mg capsules (Accord Healthcare Ltd)
14409211000001102,Trandolapril 4mg capsules (Accord Healthcare Ltd) 28 capsule 4 x 7 capsules
1441411000001101,Innovace 10mg tablets (Organon Pharma (UK) Ltd) 28 tablet 4 x 7 tablets
1441511000001102,Pralenal 10 tablets (Opus Pharmaceuticals) 28 tablet 4 x 7 tablets (product)
1441811000001104,Enalapril 10mg tablets (Zentiva Pharma UK Ltd) 28 tablet 4 x 7 tablets
1442811000001108,Enalapril 10mg tablets (Unichem Plc) 28 tablet 4 x 7 tablets (product)
1446011000001103,Enalapril 5mg tablets (A A H Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
1446411000001107,Enalapril 5mg tablets (Alpharma Limited) 28 tablet 4 x 7 tablets (product)
1448411000001108,Enalapril 5mg tablets (Approved Prescription Services) 28 tablet 4 x 7 tablets (product)
1449111000001105,Enalapril 5mg tablets (Viatris UK Healthcare Ltd) 28 tablet 4 x 7 tablets
1449711000001106,Enalapril 5mg tablets (IVAX Pharmaceuticals UK Ltd) 28 tablet 4 x 7 tablets (product)
1450111000001103,Enalapril 5mg tablets (Kent Pharma (UK) Ltd) 28 tablet 4 x 7 tablets
1450411000001108,Enalapril 5mg tablets (Sandoz Ltd) 28 tablet 2 x 14 tablets (product)
1451111000001109,Innovace 5mg tablets (Organon Pharma (UK) Ltd) 28 tablet 4 x 7 tablets
1452311000001102,Pralenal 5 tablets (Opus Pharmaceuticals) 28 tablet 4 x 7 tablets (product)
1452811000001106,Enalapril 5mg tablets (Zentiva Pharma UK Ltd) 28 tablet 4 x 7 tablets
1453111000001105,Enalapril 5mg tablets (Unichem Plc) 28 tablet 4 x 7 tablets (product)
145811000001100,Lisinopril 10mg tablets (Sandoz Ltd) (product)
14623111000001101,Tanatril 5mg tablets (Sigma Pharmaceuticals Plc) (product)
14623311000001104,Tanatril 5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14623711000001100,Tarka modified-release capsules (Sigma Pharmaceuticals Plc) (product)
14623911000001103,Tarka modified-release capsules (Sigma Pharmaceuticals Plc) 28 capsule (product)
146811000001108,Innozide 20mg/12.5mg tablets (Organon Pharma (UK) Ltd)
14684911000001106,Triapin modified-release tablets (Sigma Pharmaceuticals Plc) (product)
14685011000001106,Triapin modified-release tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
147401000001106,Carace 2.5mg tablet
14749311000001106,Vascace 1mg tablets (Sigma Pharmaceuticals Plc) (product)
14749411000001104,Vascace 1mg tablets (Sigma Pharmaceuticals Plc) 30 tablet (product)
14749511000001100,Vascace 2.5mg tablets (Sigma Pharmaceuticals Plc) (product)
14749611000001101,Vascace 2.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14749711000001105,Vascace 5mg tablets (Sigma Pharmaceuticals Plc) (product)
14749811000001102,Vascace 5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14767411000001104,Zestoretic 10 tablets (Sigma Pharmaceuticals Plc) (product)
14767511000001100,Zestoretic 10 tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14767611000001101,Zestoretic 20 tablets (Sigma Pharmaceuticals Plc) (product)
14767711000001105,Zestoretic 20 tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14767811000001102,Zestril 20mg tablets (Sigma Pharmaceuticals Plc) (product)
14767911000001107,Zestril 20mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
14790611000001103,Captopril 50mg capsules 1 capsule (product)
14790711000001107,Captopril 50mg capsules (Special Order) (product)
14790811000001104,Captopril 50mg capsules (Special Order) 1 capsule (product)
14796411000001104,Captopril 50 mg oral capsule 1 capsule capsule
149001000001106,Cilazapril 1mg tablet - product
15089111000001108,Fosinopril 10mg tablets (Sigma Pharmaceuticals Plc) (product)
15089211000001102,Fosinopril 10mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
15107411000001103,Lisinopril 10mg tablets (Sigma Pharmaceuticals Plc) (product)
15107511000001104,Lisinopril 10mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
15107611000001100,Lisinopril 2.5mg tablets (Sigma Pharmaceuticals Plc) (product)
15107711000001109,Lisinopril 2.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
15107811000001101,Lisinopril 20mg tablets (Sigma Pharmaceuticals Plc) (product)
15107911000001106,Lisinopril 20mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
15108011000001108,Lisinopril 5mg tablets (Sigma Pharmaceuticals Plc) (product)
15108111000001109,Lisinopril 5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
15156311000001100,Perindopril erbumine 2mg tablets (Sigma Pharmaceuticals Plc) (product)
15156511000001106,Perindopril erbumine 2mg tablets (Sigma Pharmaceuticals Plc) 30 tablet (product)
15156711000001101,Perindopril erbumine 4mg tablets (Sigma Pharmaceuticals Plc) (product)
15156911000001104,Perindopril erbumine 4mg tablets (Sigma Pharmaceuticals Plc) 30 tablet (product)
15157111000001104,Perindopril erbumine 8mg tablets (Sigma Pharmaceuticals Plc) (product)
15157311000001102,Perindopril erbumine 8mg tablets (Sigma Pharmaceuticals Plc) 30 tablet (product)
15162111000001105,Trandolapril 4mg capsules (Arrow Generics Ltd) (product)
15162211000001104,Trandolapril 4mg capsules (Arrow Generics Ltd) 28 capsule 2 x 14 capsules (product)
15163811000001106,Trandolapril 1mg capsules (Arrow Generics Ltd) (product)
15163911000001101,Trandolapril 1mg capsules (Arrow Generics Ltd) 28 capsule 2 x 14 capsules (product)
15178411000001106,Quinapril 10mg tablets (Sigma Pharmaceuticals Plc) (product)
15178611000001109,Quinapril 10mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
15179411000001103,Quinapril 20mg tablets (Sigma Pharmaceuticals Plc) (product)
15179511000001104,Quinapril 20mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
15179711000001109,Quinapril 40mg tablets (Sigma Pharmaceuticals Plc) (product)
15179911000001106,Quinapril 40mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
15180311000001105,Quinapril 5mg tablets (Sigma Pharmaceuticals Plc) (product)
15180511000001104,Quinapril 5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
15181211000001108,Ramipril 1.25mg capsules (Sigma Pharmaceuticals Plc) (product)
15181511000001106,Ramipril 1.25mg capsules (Sigma Pharmaceuticals Plc) 28 capsule (product)
15181811000001109,Ramipril 1.25mg tablets (Sigma Pharmaceuticals Plc) (product)
15182011000001106,Ramipril 1.25mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
15182211000001101,Ramipril 10mg capsules (Sigma Pharmaceuticals Plc) (product)
15182511000001103,Ramipril 10mg capsules (Sigma Pharmaceuticals Plc) 28 capsule (product)
15182711000001108,Ramipril 10mg tablets (Sigma Pharmaceuticals Plc) (product)
15183011000001102,Ramipril 10mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
15183111000001101,Ramipril 2.5mg capsules (Sigma Pharmaceuticals Plc) (product)
15183311000001104,Ramipril 2.5mg capsules (Sigma Pharmaceuticals Plc) 28 capsule (product)
15183611000001109,Ramipril 2.5mg tablets (Sigma Pharmaceuticals Plc) (product)
15183711000001100,Ramipril 2.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
15183911000001103,Ramipril 5mg capsules (Sigma Pharmaceuticals Plc) (product)
15184111000001104,Ramipril 5mg capsules (Sigma Pharmaceuticals Plc) 28 capsule (product)
15184311000001102,Ramipril 5mg tablets (Sigma Pharmaceuticals Plc) (product)
15184511000001108,Ramipril 5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
15197111000001105,Trandolapril 500microgram capsules (Sigma Pharmaceuticals Plc) (product)
15197211000001104,Trandolapril 500microgram capsules (Sigma Pharmaceuticals Plc) 14 capsule (product)
15197511000001101,Trandolapril 1mg capsules (Sigma Pharmaceuticals Plc) (product)
15197711000001106,Trandolapril 1mg capsules (Sigma Pharmaceuticals Plc) 28 capsule (product)
15197811000001103,Trandolapril 2mg capsules (Sigma Pharmaceuticals Plc) (product)
15197911000001108,Trandolapril 2mg capsules (Sigma Pharmaceuticals Plc) 28 capsule (product)
15198011000001105,Trandolapril 4mg capsules (Sigma Pharmaceuticals Plc) (product)
15198311000001108,Trandolapril 4mg capsules (Sigma Pharmaceuticals Plc) 28 capsule (product)
15209611000001107,Fosinopril 20mg tablets (Sigma Pharmaceuticals Plc) (product)
15209711000001103,Fosinopril 20mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
15209911000001101,Fosinopril 20mg tablets (Sigma Pharmaceuticals Plc) 30 tablet (product)
15222008,Enalapril
1533911000001104,Zestril 2.5mg tablets (AstraZeneca) 28 tablet 2 x 14 tablets (product)
1534011000001101,Carace 2.5mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited) 28 tablet 2 x 14 tablets (product)
1534111000001100,Zestril 5mg tablets (Atnahs Pharma UK Ltd) 28 tablet 2 x 14 tablets
1534211000001106,Carace 5mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited) 28 tablet 2 x 14 tablets (product)
1534311000001103,Zestril 10mg tablets (Atnahs Pharma UK Ltd) 28 tablet 2 x 14 tablets
1534411000001105,Carace 10mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited) 28 tablet 2 x 14 tablets (product)
1534711000001104,Zestril 20mg tablets (Atnahs Pharma UK Ltd) 28 tablet 2 x 14 tablets
1534811000001107,Carace 20mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited) 28 tablet 2 x 14 tablets (product)
15416811000001102,Coversyl Arginine 5mg tablets (Waymade Healthcare Plc) (product)
15416911000001107,Coversyl Arginine 5mg tablets (Waymade Healthcare Plc) 30 tablet (product)
15417011000001106,Coversyl Arginine 10mg tablets (Waymade Healthcare Plc) (product)
15417111000001107,Coversyl Arginine 10mg tablets (Waymade Healthcare Plc) 30 tablet (product)
15419111000001101,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets 30 tablet (product)
15419211000001107,Zestoretic 20 tablets (Waymade Healthcare Plc) 30 tablet (product)
15505211000001103,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets 30 tablet (product)
15505311000001106,Zestoretic 10 tablets (Waymade Healthcare Plc) 30 tablet (product)
15524811000001107,Vascace 1mg tablets (Roche Products Ltd) 30 tablet (product)
15524911000001102,Cilazapril 500microgram tablets 30 tablet (product)
15525011000001102,Vascace 500microgram tablets (Roche Products Ltd) 30 tablet (product)
15530211000001101,Captopril 1.5mg capsules 1 capsule (product)
15530311000001109,Captopril 1.5mg capsules (Special Order) (product)
15530411000001102,Captopril 1.5mg capsules (Special Order) 1 capsule (product)
155311000001107,Lisinopril 20mg tablets (Sun Pharma UK Ltd) (product)
15533211000001106,Captopril 1.5 mg oral capsule 1 capsule capsule
15639011000001109,Perindopril erbumine 2mg tablets (Glenmark Generics (Europe) Ltd) (product)
15639111000001105,Perindopril erbumine 2mg tablets (Glenmark Generics (Europe) Ltd) 30 tablet 3 x 10 tablets (product)
15639211000001104,Perindopril erbumine 4mg tablets (Glenmark Generics (Europe) Ltd) (product)
15639411000001100,Perindopril erbumine 4mg tablets (Glenmark Generics (Europe) Ltd) 30 tablet 3 x 10 tablets (product)
15639611000001102,Perindopril erbumine 8mg tablets (Glenmark Generics (Europe) Ltd) (product)
15639711000001106,Perindopril erbumine 8mg tablets (Glenmark Generics (Europe) Ltd) 30 tablet 3 x 10 tablets (product)
156701000001100,Enalapril maleate 10mg tablet - product
157701000001102,Innovace 2.5mg tablet
15864511000001101,Captopril 5mg/ml oral solution sugar free 1 ml (product)
15864611000001102,Captopril 5mg/ml oral solution sugar free (Special Order) (product)
15864711000001106,Captopril 5mg/ml oral solution sugar free (Special Order) 1 ml (product)
15879211000001105,Lisinopril 14mg/5ml oral solution 1 ml (product)
15879311000001102,Lisinopril 14mg/5ml oral solution (Special Order) (product)
15879411000001109,Lisinopril 14mg/5ml oral solution (Special Order) 1 ml (product)
15879511000001108,Lisinopril 14mg/5ml oral suspension 1 ml (product)
15879611000001107,Lisinopril 14mg/5ml oral suspension (Special Order) (product)
15879711000001103,Lisinopril 14mg/5ml oral suspension (Special Order) 1 ml (product)
15880311000001102,Lisinopril 2.8 mg/ml oral solution
15880411000001109,Lisinopril 2.8 mg/ml oral suspension
1592611000001105,Captomex 25mg tablets (Alpharma Limited) 56 tablet (product)
15969311000001102,Enalapril 10mg tablets (Zanza Laboratories Ltd) (product)
15969511000001108,Enalapril 10mg tablets (Zanza Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
15969611000001107,Enalapril 20mg tablets (Zanza Laboratories Ltd) (product)
15969711000001103,Enalapril 20mg tablets (Zanza Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
15970011000001102,Enalapril 2.5mg tablets (Zanza Laboratories Ltd) (product)
15970111000001101,Enalapril 2.5mg tablets (Zanza Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
15970611000001109,Enalapril 5mg tablets (Zanza Laboratories Ltd) (product)
15970711000001100,Enalapril 5mg tablets (Zanza Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
15987811000001100,Captopril 12.5mg tablets (Bristol Laboratories Ltd) (product)
15987911000001105,Captopril 12.5mg tablets (Bristol Laboratories Ltd) 56 tablet 4 x 14 tablets (product)
15988011000001107,Captopril 25mg tablets (Bristol Laboratories Ltd) (product)
15988111000001108,Captopril 25mg tablets (Bristol Laboratories Ltd) 56 tablet 4 x 14 tablets (product)
15988211000001102,Captopril 50mg tablets (Bristol Laboratories Ltd) (product)
15988311000001105,Captopril 50mg tablets (Bristol Laboratories Ltd) 56 tablet 4 x 14 tablets (product)
16046311000001107,Perindopril 2mg oral powder sachets 1 sachet (product)
16046711000001106,Perindopril 2mg oral powder sachets (Special Order) (product)
16047011000001107,Perindopril 2mg oral powder sachets (Special Order) 1 sachet (product)
16060211000001109,Lisinopril 2.5mg tablets (Bristol Laboratories Ltd) (product)
16060311000001101,Lisinopril 2.5mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
16060411000001108,Lisinopril 5mg tablets (Bristol Laboratories Ltd) (product)
16060511000001107,Lisinopril 5mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
16060611000001106,Lisinopril 10mg tablets (Bristol Laboratories Ltd) (product)
16060711000001102,Lisinopril 10mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
16060811000001105,Lisinopril 20mg tablets (Bristol Laboratories Ltd) (product)
16060911000001100,Lisinopril 20mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
16061011000001108,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd) (product)
16061111000001109,Lisinopril 10mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
16061211000001103,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd) (product)
16061311000001106,Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
16064611000001104,Ramipril 1.25mg capsules (Bristol Laboratories Ltd) (product)
16064711000001108,Ramipril 1.25mg capsules (Bristol Laboratories Ltd) 28 capsule 2 x 14 capsules (product)
16064811000001100,Ramipril 2.5mg capsules (Bristol Laboratories Ltd) (product)
16064911000001105,Ramipril 2.5mg capsules (Bristol Laboratories Ltd) 28 capsule 2 x 14 capsules (product)
16065011000001105,Ramipril 5mg capsules (Bristol Laboratories Ltd) (product)
16065311000001108,Ramipril 5mg capsules (Bristol Laboratories Ltd) 28 capsule 2 x 14 capsules (product)
16065411000001101,Ramipril 10mg capsules (Bristol Laboratories Ltd) (product)
16065511000001102,Ramipril 10mg capsules (Bristol Laboratories Ltd) 28 capsule 2 x 14 capsules (product)
16075011000001104,Perindopril erbumine 2 mg oral powder 1 sachet sachet
16083211000001102,Perindopril erbumine 4mg / Indapamide 1.25mg tablets (Ratiopharm UK Ltd) (product)
16083411000001103,Perindopril erbumine 4mg / Indapamide 1.25mg tablets (Ratiopharm UK Ltd) 30 tablet 3 x 10 tablets (product)
16133111000001106,Accuretic 12.5mg/10mg tablets (Lexon (UK) Ltd) (product)
16133211000001100,Accuretic 12.5mg/10mg tablets (Lexon (UK) Ltd) 28 tablet (product)
16153911000001108,Coversyl Arginine 10mg tablets (Lexon (UK) Ltd) (product)
16154011000001106,Coversyl Arginine 10mg tablets (Lexon (UK) Ltd) 30 tablet (product)
16160511000001100,Coversyl Arginine 5mg tablets (Lexon (UK) Ltd) (product)
16160611000001101,Coversyl Arginine 5mg tablets (Lexon (UK) Ltd) 30 tablet (product)
16192711000001107,Innozide 20mg/12.5mg tablets (Lexon (UK) Ltd) (product)
16192911000001109,Innozide 20mg/12.5mg tablets (Lexon (UK) Ltd) 28 tablet (product)
16213611000001106,Perindopril erbumine 2mg tablets (Sun Pharma UK Ltd)
16213711000001102,Perindopril erbumine 2mg tablets (Sun Pharma UK Ltd) 30 tablet 3 x 10 tablets (product)
16213911000001100,Perindopril erbumine 4mg tablets (Sun Pharma UK Ltd) (product)
16214011000001102,Perindopril erbumine 4mg tablets (Sun Pharma UK Ltd) 30 tablet 3 x 10 tablets (product)
16254211000001103,Accupro 10mg tablets (Mawdsley-Brooks & Company Ltd) (product)
16254411000001104,Quinapril 10mg tablets 30 tablet (product)
16254511000001100,Accupro 10mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet (product)
16254811000001102,Accuretic 12.5mg/10mg tablets (Mawdsley-Brooks & Company Ltd) (product)
16254911000001107,Hydrochlorothiazide 12.5mg / Quinapril 10mg tablets 30 tablet (product)
16255011000001107,Accuretic 12.5mg/10mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet (product)
16262411000001100,Tanatril 5mg tablets (Lexon (UK) Ltd) (product)
16262611000001102,Tanatril 5mg tablets (Lexon (UK) Ltd) 28 tablet (product)
16262711000001106,Tarka modified-release capsules (Lexon (UK) Ltd) (product)
16262811000001103,Tarka modified-release capsules (Lexon (UK) Ltd) 28 capsule (product)
16279411000001103,Triapin mite modified-release tablets (Lexon (UK) Ltd) (product)
16279511000001104,Triapin mite modified-release tablets (Lexon (UK) Ltd) 28 tablet (product)
16279611000001100,Triapin modified-release tablets (Lexon (UK) Ltd) (product)
16279711000001109,Triapin modified-release tablets (Lexon (UK) Ltd) 28 tablet (product)
1631211000001102,Innozide 20mg/12.5mg tablets (Merck Sharp & Dohme Ltd) 28 tablet 2 x 14 tablets
16449811000001104,Zestoretic 20 tablets (Lexon (UK) Ltd) (product)
16449911000001109,Zestoretic 20 tablets (Lexon (UK) Ltd) 28 tablet (product)
16450011000001100,Zestril 5mg tablets (Lexon (UK) Ltd) (product)
16450111000001104,Zestril 5mg tablets (Lexon (UK) Ltd) 28 tablet (product)
16503411000001101,Gopten 2mg capsules (Mawdsley-Brooks & Company Ltd) (product)
16503611000001103,Gopten 2mg capsules (Mawdsley-Brooks & Company Ltd) 28 capsule (product)
16514311000001107,Innovace 5mg tablets (Mawdsley-Brooks & Company Ltd) (product)
16514511000001101,Innovace 5mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
16514811000001103,Innovace 10mg tablets (Mawdsley-Brooks & Company Ltd) (product)
16515011000001108,Innovace 10mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
16515311000001106,Innovace 20mg tablets (Mawdsley-Brooks & Company Ltd) (product)
16515611000001101,Innovace 20mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
16515811000001102,Innozide 20mg/12.5mg tablets (Mawdsley-Brooks & Company Ltd) (product)
16516011000001104,Innozide 20mg/12.5mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
16521211000001107,Coversyl Arginine 5mg tablets (Mawdsley-Brooks & Company Ltd) (product)
16521511000001105,Coversyl Arginine 5mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet (product)
16521611000001109,Coversyl Arginine 10mg tablets (Mawdsley-Brooks & Company Ltd) (product)
16521711000001100,Coversyl Arginine 10mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet (product)
16521811000001108,Coversyl Arginine Plus 5mg/1.25mg tablets (Mawdsley-Brooks & Company Ltd) (product)
16522011000001105,Coversyl Arginine Plus 5mg/1.25mg tablets (Mawdsley-Brooks & Company Ltd) 30 tablet (product)
16542811000001101,Capoten 50mg tablets (Stephar (U.K.) Ltd) (product)
16542911000001106,Capoten 50mg tablets (Stephar (U.K.) Ltd) 56 tablet (product)
16543011000001103,Capoten 25mg tablets (Stephar (U.K.) Ltd) (product)
16543111000001102,Capoten 25mg tablets (Stephar (U.K.) Ltd) 56 tablet (product)
16631011000001108,Perindopril erbumine 8mg tablets (Viatris UK Healthcare Ltd)
16631111000001109,Perindopril erbumine 8mg tablets (Viatris UK Healthcare Ltd) 30 tablet 3 x 10 tablets
16631211000001103,Perindopril erbumine 4mg tablets (Viatris UK Healthcare Ltd)
16631311000001106,Perindopril erbumine 4mg tablets (Viatris UK Healthcare Ltd) 30 tablet 3 x 10 tablets
16631411000001104,Perindopril erbumine 2mg tablets (Viatris UK Healthcare Ltd)
16631511000001100,Perindopril erbumine 2mg tablets (Viatris UK Healthcare Ltd) 30 tablet 3 x 10 tablets
16641511000001101,Perindopril erbumine 4mg / Indapamide 1.25mg tablets (Alliance Healthcare (Distribution) Ltd) (product)
16641611000001102,Perindopril erbumine 4mg / Indapamide 1.25mg tablets (Alliance Healthcare (Distribution) Ltd) 30 tablet 3 x 10 tablets (product)
16680011000001109,Vascace 2.5mg tablets (Stephar (U.K.) Ltd) (product)
16680111000001105,Vascace 2.5mg tablets (Stephar (U.K.) Ltd) 28 tablet (product)
170001000001103,Gopten 1mg capsule
17218111000001108,Perindopril erbumine 8mg tablets (Krka UK Ltd)
17218211000001102,Perindopril erbumine 8mg tablets (Krka UK Ltd) 30 tablet 3 x 10 tablets
17311000001102,Capozide 25mg/50mg tablets (Bristol-Myers Squibb Pharmaceuticals Limited) (product)
17424211000001102,Captopril 25mg tablets 28 tablet (product)
17424411000001103,Capoten 25mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd) 28 tablet 2 x 14 tablets (product)
17468811000001101,Triapin modified-release tablets (Mawdsley-Brooks & Company Ltd) (product)
17468911000001106,Triapin modified-release tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
17480011000001107,Zestril 2.5mg tablets (Mawdsley-Brooks & Company Ltd) (product)
17480111000001108,Zestril 2.5mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
17536611000001101,Coversyl Arginine 10mg tablets (Sigma Pharmaceuticals Plc) (product)
17536711000001105,Coversyl Arginine 10mg tablets (Sigma Pharmaceuticals Plc) 30 tablet (product)
176601000001108,Ramipril 1.25mg capsule - product
17662011000001107,Trandolapril 2mg capsules (Arrow Generics Ltd) (product)
17662111000001108,Trandolapril 2mg capsules (Arrow Generics Ltd) 28 capsule 4 x 7 capsules (product)
17819311000001108,Captopril 12.5mg tablets (Phoenix Healthcare Distribution Ltd) (product)
17819411000001101,Captopril 12.5mg tablets (Phoenix Healthcare Distribution Ltd) 56 tablet (product)
17819611000001103,Captopril 25mg tablets (Phoenix Healthcare Distribution Ltd) (product)
17819811000001104,Captopril 25mg tablets (Phoenix Healthcare Distribution Ltd) 56 tablet (product)
17820311000001109,Captopril 50mg tablets (Phoenix Healthcare Distribution Ltd) (product)
17820611000001104,Captopril 50mg tablets (Phoenix Healthcare Distribution Ltd) 56 tablet (product)
178301000001103,Trandolapril 1mg capsule - product
17862011000001102,Trandolapril 500microgram capsules (Phoenix Healthcare Distribution Ltd) (product)
17862211000001107,Trandolapril 500microgram capsules (Phoenix Healthcare Distribution Ltd) 14 capsule (product)
17862311000001104,Trandolapril 1mg capsules (Phoenix Healthcare Distribution Ltd) (product)
17862411000001106,Trandolapril 1mg capsules (Phoenix Healthcare Distribution Ltd) 28 capsule (product)
17862611000001109,Trandolapril 2mg capsules (Phoenix Healthcare Distribution Ltd) (product)
17862711000001100,Trandolapril 2mg capsules (Phoenix Healthcare Distribution Ltd) 28 capsule (product)
17862911000001103,Trandolapril 4mg capsules (Phoenix Healthcare Distribution Ltd) (product)
17863011000001106,Trandolapril 4mg capsules (Phoenix Healthcare Distribution Ltd) 28 capsule (product)
17900711000001105,Zestoretic 10 tablets (Sigma Pharmaceuticals Plc) 30 tablet (product)
17901011000001104,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Phoenix Healthcare Distribution Ltd) (product)
17901111000001103,Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets (Phoenix Healthcare Distribution Ltd) 28 tablet (product)
17901211000001109,Enalapril 2.5mg tablets (Phoenix Healthcare Distribution Ltd) (product)
17901311000001101,Enalapril 2.5mg tablets (Phoenix Healthcare Distribution Ltd) 28 tablet (product)
17901411000001108,Enalapril 5mg tablets (Phoenix Healthcare Distribution Ltd) (product)
17901511000001107,Enalapril 5mg tablets (Phoenix Healthcare Distribution Ltd) 28 tablet (product)
17901611000001106,Enalapril 10mg tablets (Phoenix Healthcare Distribution Ltd) (product)
17901711000001102,Enalapril 10mg tablets (Phoenix Healthcare Distribution Ltd) 28 tablet (product)
17901811000001105,Enalapril 20mg tablets (Phoenix Healthcare Distribution Ltd) (product)
17901911000001100,Enalapril 20mg tablets (Phoenix Healthcare Distribution Ltd) 28 tablet (product)
17912611000001103,Quinapril 10mg tablets (Sun Pharma UK Ltd) (product)
17912711000001107,Quinapril 10mg tablets (Sun Pharma UK Ltd) 28 tablet 4 x 7 tablets (product)
17912811000001104,Quinapril 20mg tablets (Sun Pharma UK Ltd) (product)
17912911000001109,Quinapril 20mg tablets (Sun Pharma UK Ltd) 28 tablet 4 x 7 tablets (product)
17913011000001101,Quinapril 40mg tablets (Sun Pharma UK Ltd)
17913111000001100,Quinapril 40mg tablets (Sun Pharma UK Ltd) 28 tablet 4 x 7 tablets (product)
